touch_id,user_id,country,channel,campaign,touch_time,event_type,cost
58636,14794,BR,YouTube,Retargeting,2025-12-06 12:15:00,click,0.66
58637,14795,FR,Meta,Retargeting,2025-12-04 21:09:00,impression,0.35
58638,14795,FR,TikTok,Retargeting,2025-12-03 16:27:00,impression,0.25
58639,14795,FR,Google_Search,Retargeting,2025-11-26 13:55:00,impression,0.6
58640,14795,FR,Meta,Retargeting,2025-11-25 17:18:00,impression,0.35
58641,14795,FR,Google_Search,Prospecting,2025-11-30 02:33:00,click,1.32
58642,14795,FR,YouTube,Retargeting,2025-11-29 16:29:00,impression,0.3
58643,14795,FR,Meta,Prospecting,2025-12-01 13:41:00,impression,0.35
58644,14796,US,Apple_Search_Ads,Prospecting,2025-10-01 18:41:00,impression,0.75
58645,14796,US,YouTube,Retargeting,2025-09-27 00:10:00,impression,0.3
58646,14796,US,Google_Search,Brand,2025-09-29 10:57:00,click,1.32
58647,14796,US,Google_Search,Prospecting,2025-09-29 13:11:00,click,1.32
58648,14796,US,TikTok,Retargeting,2025-09-28 03:34:00,impression,0.25
58649,14797,DE,TikTok,Retargeting,2025-12-24 09:42:00,impression,0.25
58650,14797,DE,Meta,Retargeting,2025-12-26 10:14:00,impression,0.35
58651,14797,DE,Google_Search,Brand,2025-12-26 14:15:00,impression,0.6
58652,14797,DE,YouTube,Prospecting,2025-12-21 14:10:00,impression,0.3
58653,14797,DE,Google_Search,Retargeting,2025-12-24 03:31:00,impression,0.6
58654,14797,DE,TikTok,Prospecting,2025-12-22 00:01:00,click,0.55
58655,14797,DE,Meta,Retargeting,2025-12-22 00:04:00,impression,0.35
58656,14798,DE,Google_Search,Brand,2025-10-08 10:50:00,click,1.32
58657,14798,DE,Meta,Retargeting,2025-10-18 00:56:00,impression,0.35
58658,14798,DE,Meta,Prospecting,2025-10-13 12:38:00,click,0.77
58659,14798,DE,Meta,Prospecting,2025-10-18 21:37:00,impression,0.35
58660,14798,DE,Meta,Prospecting,2025-10-21 21:18:00,click,0.77
58661,14798,DE,Meta,Prospecting,2025-10-19 01:35:00,impression,0.35
58662,14799,US,YouTube,Brand,2025-12-20 23:17:00,impression,0.3
58663,14799,US,Meta,Prospecting,2025-12-16 14:45:00,impression,0.35
58664,14799,US,Meta,Retargeting,2025-12-12 04:22:00,impression,0.35
58665,14799,US,Meta,Retargeting,2025-12-20 20:49:00,impression,0.35
58666,14799,US,Google_Search,Prospecting,2025-12-09 04:28:00,impression,0.6
58667,14800,US,Meta,Prospecting,2025-12-08 01:41:00,click,0.77
58668,14800,US,TikTok,Prospecting,2025-12-18 07:26:00,click,0.55
58669,14800,US,Google_Search,Retargeting,2025-12-18 21:58:00,impression,0.6
58670,14800,US,TikTok,Retargeting,2025-12-07 06:11:00,click,0.55
58671,14800,US,Meta,Brand,2025-12-13 12:18:00,impression,0.35
58672,14800,US,Meta,Retargeting,2025-12-08 10:38:00,impression,0.35
58673,14800,US,Google_Search,Retargeting,2025-12-07 14:27:00,impression,0.6
58674,14800,US,YouTube,Prospecting,2025-12-17 19:19:00,click,0.66
58675,14801,CA,TikTok,Retargeting,2025-12-23 13:16:00,impression,0.25
58676,14801,CA,Google_Search,Retargeting,2025-12-22 17:57:00,click,1.32
58677,14801,CA,Google_Search,Brand,2025-12-21 13:49:00,impression,0.6
58678,14801,CA,Google_Search,Prospecting,2025-12-20 18:18:00,click,1.32
58679,14801,CA,Google_Search,Prospecting,2025-12-23 14:55:00,impression,0.6
58680,14801,CA,Google_Search,Retargeting,2025-12-16 00:29:00,impression,0.6
58681,14801,CA,Meta,Retargeting,2025-12-13 10:03:00,click,0.77
58682,14801,CA,Meta,Prospecting,2025-12-19 16:07:00,impression,0.35
58683,14802,ES,Meta,Prospecting,2025-11-29 08:29:00,impression,0.35
58684,14802,ES,Google_Search,Prospecting,2025-12-01 22:08:00,impression,0.6
58685,14802,ES,Meta,Prospecting,2025-11-27 07:10:00,click,0.77
58686,14802,ES,Google_Search,Brand,2025-12-02 21:39:00,click,1.32
58687,14803,FR,Meta,Prospecting,2025-12-20 23:57:00,impression,0.35
58688,14804,ES,TikTok,Brand,2025-10-28 12:08:00,impression,0.25
58689,14804,ES,Meta,Brand,2025-10-31 05:41:00,click,0.77
58690,14805,CA,TikTok,Retargeting,2025-12-11 05:30:00,click,0.55
58691,14805,CA,Google_Search,Brand,2025-12-12 02:28:00,impression,0.6
58692,14805,CA,Apple_Search_Ads,Brand,2025-12-11 22:41:00,click,1.65
58693,14805,CA,TikTok,Prospecting,2025-12-13 08:31:00,impression,0.25
58694,14806,FR,Google_Search,Brand,2025-11-09 09:00:00,impression,0.6
58695,14807,MX,Meta,Brand,2025-11-17 04:42:00,impression,0.35
58696,14807,MX,Google_Search,Retargeting,2025-11-21 14:31:00,impression,0.6
58697,14807,MX,Google_Search,Prospecting,2025-11-29 15:03:00,click,1.32
58698,14807,MX,Meta,Retargeting,2025-11-17 16:36:00,impression,0.35
58699,14807,MX,Google_Search,Brand,2025-11-23 03:55:00,impression,0.6
58700,14807,MX,Google_Search,Prospecting,2025-11-27 00:49:00,impression,0.6
58701,14808,BR,Meta,Prospecting,2025-10-18 22:08:00,impression,0.35
58702,14808,BR,Meta,Retargeting,2025-10-21 10:10:00,impression,0.35
58703,14808,BR,Google_Search,Prospecting,2025-10-09 11:08:00,impression,0.6
58704,14808,BR,Google_Search,Prospecting,2025-10-09 09:48:00,impression,0.6
58705,14808,BR,Google_Search,Prospecting,2025-10-08 19:53:00,impression,0.6
58706,14808,BR,Google_Search,Retargeting,2025-10-14 15:38:00,impression,0.6
58707,14809,GB,Google_Search,Prospecting,2025-12-14 15:55:00,click,1.32
58708,14809,GB,Meta,Prospecting,2025-12-14 09:42:00,impression,0.35
58709,14809,GB,Meta,Retargeting,2025-12-17 02:56:00,impression,0.35
58710,14809,GB,Google_Search,Brand,2025-12-16 16:25:00,impression,0.6
58711,14809,GB,TikTok,Retargeting,2025-12-16 12:04:00,impression,0.25
58712,14809,GB,Google_Search,Retargeting,2025-12-14 09:39:00,impression,0.6
58713,14809,GB,Google_Search,Prospecting,2025-12-14 20:33:00,impression,0.6
58714,14809,GB,YouTube,Brand,2025-12-17 18:51:00,impression,0.3
58715,14810,DE,Google_Search,Retargeting,2025-11-01 18:20:00,impression,0.6
58716,14811,US,YouTube,Retargeting,2025-10-06 13:20:00,impression,0.3
58717,14812,CA,Meta,Retargeting,2025-10-24 05:00:00,impression,0.35
58718,14812,CA,YouTube,Prospecting,2025-10-17 08:03:00,impression,0.3
58719,14812,CA,YouTube,Prospecting,2025-10-21 08:49:00,impression,0.3
58720,14812,CA,TikTok,Brand,2025-10-16 18:09:00,click,0.55
58721,14813,US,Meta,Retargeting,2025-12-29 07:53:00,impression,0.35
58722,14814,FR,TikTok,Retargeting,2025-11-18 06:32:00,impression,0.25
58723,14814,FR,TikTok,Retargeting,2025-11-19 16:21:00,click,0.55
58724,14814,FR,Google_Search,Prospecting,2025-11-22 20:42:00,impression,0.6
58725,14814,FR,TikTok,Retargeting,2025-11-25 17:17:00,impression,0.25
58726,14815,MX,Google_Search,Prospecting,2025-11-18 06:39:00,impression,0.6
58727,14815,MX,Meta,Brand,2025-11-19 21:22:00,impression,0.35
58728,14816,ES,TikTok,Prospecting,2025-10-14 18:15:00,click,0.55
58729,14816,ES,Meta,Prospecting,2025-10-14 19:52:00,click,0.77
58730,14816,ES,YouTube,Retargeting,2025-10-12 17:17:00,impression,0.3
58731,14816,ES,Meta,Retargeting,2025-10-02 09:58:00,impression,0.35
58732,14816,ES,Google_Search,Prospecting,2025-10-05 09:37:00,impression,0.6
58733,14817,US,Meta,Retargeting,2025-12-29 00:59:00,click,0.77
58734,14817,US,Meta,Prospecting,2025-12-28 13:19:00,impression,0.35
58735,14817,US,Google_Search,Retargeting,2025-12-22 17:09:00,impression,0.6
58736,14818,GB,Google_Search,Prospecting,2025-10-20 16:26:00,impression,0.6
58737,14818,GB,YouTube,Brand,2025-10-18 06:31:00,impression,0.3
58738,14818,GB,Meta,Brand,2025-10-16 03:08:00,impression,0.35
58739,14818,GB,Meta,Prospecting,2025-10-22 09:38:00,impression,0.35
58740,14818,GB,Meta,Brand,2025-10-12 14:24:00,impression,0.35
58741,14818,GB,Meta,Brand,2025-10-19 02:37:00,impression,0.35
58742,14818,GB,TikTok,Brand,2025-10-16 15:28:00,impression,0.25
58743,14818,GB,TikTok,Prospecting,2025-10-16 15:36:00,impression,0.25
58744,14819,ES,Google_Search,Prospecting,2025-11-06 10:43:00,impression,0.6
58745,14819,ES,Apple_Search_Ads,Prospecting,2025-11-06 08:13:00,click,1.65
58746,14819,ES,Apple_Search_Ads,Prospecting,2025-11-04 02:12:00,click,1.65
58747,14819,ES,Google_Search,Prospecting,2025-11-03 17:21:00,impression,0.6
58748,14819,ES,Meta,Brand,2025-11-01 12:22:00,impression,0.35
58749,14819,ES,YouTube,Prospecting,2025-11-02 11:00:00,impression,0.3
58750,14819,ES,TikTok,Prospecting,2025-11-04 19:00:00,impression,0.25
58751,14821,FR,Google_Search,Prospecting,2025-12-19 04:55:00,impression,0.6
58752,14821,FR,Meta,Retargeting,2025-12-13 04:33:00,impression,0.35
58753,14821,FR,Google_Search,Prospecting,2025-12-23 05:45:00,impression,0.6
58754,14821,FR,TikTok,Retargeting,2025-12-25 02:29:00,impression,0.25
58755,14821,FR,YouTube,Brand,2025-12-17 11:12:00,impression,0.3
58756,14821,FR,YouTube,Prospecting,2025-12-16 00:40:00,impression,0.3
58757,14822,ES,TikTok,Retargeting,2025-12-11 15:57:00,impression,0.25
58758,14822,ES,Google_Search,Prospecting,2025-12-04 08:34:00,impression,0.6
58759,14822,ES,Meta,Prospecting,2025-12-13 10:57:00,impression,0.35
58760,14822,ES,TikTok,Prospecting,2025-12-11 21:36:00,impression,0.25
58761,14822,ES,TikTok,Prospecting,2025-12-02 11:35:00,impression,0.25
58762,14822,ES,Meta,Prospecting,2025-12-02 19:50:00,impression,0.35
58763,14823,BR,YouTube,Brand,2025-12-04 07:34:00,click,0.66
58764,14823,BR,Apple_Search_Ads,Retargeting,2025-12-04 11:28:00,impression,0.75
58765,14823,BR,Apple_Search_Ads,Retargeting,2025-12-04 08:38:00,impression,0.75
58766,14823,BR,TikTok,Brand,2025-12-05 23:17:00,impression,0.25
58767,14823,BR,Meta,Retargeting,2025-12-09 23:30:00,impression,0.35
58768,14823,BR,Meta,Retargeting,2025-12-11 05:06:00,impression,0.35
58769,14823,BR,Meta,Prospecting,2025-12-02 12:11:00,impression,0.35
58770,14823,BR,Google_Search,Retargeting,2025-12-02 06:13:00,impression,0.6
58771,14824,US,Google_Search,Prospecting,2025-10-27 12:15:00,impression,0.6
58772,14825,GB,YouTube,Brand,2025-12-19 04:58:00,impression,0.3
58773,14826,GB,Meta,Retargeting,2025-09-29 20:54:00,click,0.77
58774,14826,GB,Google_Search,Prospecting,2025-10-03 09:37:00,impression,0.6
58775,14826,GB,Google_Search,Prospecting,2025-10-04 17:18:00,click,1.32
58776,14827,US,Apple_Search_Ads,Prospecting,2025-11-06 05:17:00,impression,0.75
58777,14827,US,Meta,Prospecting,2025-11-06 20:22:00,impression,0.35
58778,14827,US,Google_Search,Prospecting,2025-10-31 20:12:00,impression,0.6
58779,14827,US,TikTok,Prospecting,2025-11-08 17:20:00,click,0.55
58780,14827,US,Meta,Brand,2025-11-05 18:36:00,impression,0.35
58781,14828,US,TikTok,Brand,2025-10-09 14:34:00,impression,0.25
58782,14828,US,Google_Search,Prospecting,2025-10-01 21:41:00,impression,0.6
58783,14828,US,Google_Search,Retargeting,2025-10-10 08:58:00,impression,0.6
58784,14828,US,Google_Search,Prospecting,2025-10-07 04:09:00,impression,0.6
58785,14829,US,Google_Search,Prospecting,2025-10-13 21:54:00,impression,0.6
58786,14829,US,Google_Search,Prospecting,2025-10-10 20:39:00,click,1.32
58787,14829,US,Meta,Prospecting,2025-10-05 05:01:00,impression,0.35
58788,14829,US,Meta,Brand,2025-10-09 10:28:00,click,0.77
58789,14829,US,Meta,Brand,2025-10-10 00:03:00,impression,0.35
58790,14829,US,TikTok,Prospecting,2025-10-08 23:21:00,impression,0.25
58791,14829,US,Google_Search,Retargeting,2025-10-06 17:57:00,click,1.32
58792,14830,DE,Apple_Search_Ads,Prospecting,2025-11-27 06:48:00,click,1.65
58793,14831,US,Meta,Retargeting,2025-10-06 05:19:00,impression,0.35
58794,14834,DE,Google_Search,Prospecting,2025-12-21 15:43:00,impression,0.6
58795,14834,DE,Apple_Search_Ads,Prospecting,2025-12-29 10:57:00,impression,0.75
58796,14834,DE,TikTok,Retargeting,2025-12-30 17:18:00,impression,0.25
58797,14834,DE,Google_Search,Prospecting,2025-12-30 07:30:00,impression,0.6
58798,14835,GB,YouTube,Prospecting,2026-01-03 10:00:00,click,0.66
58799,14836,ES,Meta,Prospecting,2025-10-27 22:40:00,impression,0.35
58800,14836,ES,TikTok,Brand,2025-10-20 22:03:00,impression,0.25
58801,14836,ES,TikTok,Retargeting,2025-10-24 18:37:00,impression,0.25
58802,14836,ES,Apple_Search_Ads,Prospecting,2025-10-20 11:09:00,impression,0.75
58803,14836,ES,TikTok,Brand,2025-10-16 02:00:00,click,0.55
58804,14837,US,Meta,Prospecting,2025-10-12 06:15:00,impression,0.35
58805,14837,US,Meta,Prospecting,2025-10-23 19:29:00,impression,0.35
58806,14837,US,Apple_Search_Ads,Prospecting,2025-10-14 14:29:00,impression,0.75
58807,14837,US,Apple_Search_Ads,Prospecting,2025-10-12 10:52:00,impression,0.75
58808,14837,US,TikTok,Prospecting,2025-10-22 12:39:00,impression,0.25
58809,14837,US,TikTok,Brand,2025-10-25 00:10:00,impression,0.25
58810,14838,DE,Meta,Retargeting,2025-11-18 22:23:00,click,0.77
58811,14838,DE,Google_Search,Prospecting,2025-11-13 00:15:00,impression,0.6
58812,14838,DE,Google_Search,Prospecting,2025-11-13 21:07:00,impression,0.6
58813,14838,DE,TikTok,Prospecting,2025-11-11 00:46:00,impression,0.25
58814,14839,MX,TikTok,Brand,2025-12-06 03:35:00,impression,0.25
58815,14839,MX,Google_Search,Prospecting,2025-11-27 09:39:00,impression,0.6
58816,14839,MX,Google_Search,Prospecting,2025-11-29 10:09:00,impression,0.6
58817,14839,MX,TikTok,Retargeting,2025-11-27 23:11:00,impression,0.25
58818,14839,MX,Meta,Retargeting,2025-12-01 21:27:00,impression,0.35
58819,14840,US,TikTok,Brand,2025-10-23 17:43:00,impression,0.25
58820,14840,US,TikTok,Prospecting,2025-10-12 18:58:00,click,0.55
58821,14840,US,Google_Search,Brand,2025-10-23 10:11:00,impression,0.6
58822,14840,US,TikTok,Retargeting,2025-10-11 22:18:00,impression,0.25
58823,14840,US,Apple_Search_Ads,Prospecting,2025-10-16 09:44:00,impression,0.75
58824,14840,US,Meta,Prospecting,2025-10-16 19:47:00,click,0.77
58825,14841,US,Meta,Retargeting,2025-12-31 12:24:00,click,0.77
58826,14841,US,Meta,Brand,2025-12-29 06:15:00,impression,0.35
58827,14841,US,Meta,Retargeting,2025-12-24 15:44:00,click,0.77
58828,14841,US,YouTube,Retargeting,2025-12-27 00:40:00,impression,0.3
58829,14842,US,TikTok,Retargeting,2025-11-22 11:43:00,impression,0.25
58830,14842,US,Meta,Prospecting,2025-11-27 17:41:00,impression,0.35
58831,14842,US,YouTube,Prospecting,2025-11-29 06:31:00,impression,0.3
58832,14842,US,Google_Search,Prospecting,2025-11-25 17:39:00,impression,0.6
58833,14842,US,Google_Search,Brand,2025-11-28 10:13:00,click,1.32
58834,14842,US,TikTok,Retargeting,2025-11-29 02:33:00,impression,0.25
58835,14842,US,Meta,Retargeting,2025-11-27 04:25:00,impression,0.35
58836,14842,US,YouTube,Brand,2025-11-30 16:39:00,click,0.66
58837,14843,GB,Meta,Retargeting,2025-12-10 18:40:00,impression,0.35
58838,14843,GB,TikTok,Retargeting,2025-12-04 19:15:00,impression,0.25
58839,14843,GB,Google_Search,Prospecting,2025-12-12 08:08:00,impression,0.6
58840,14843,GB,Google_Search,Prospecting,2025-12-09 17:23:00,impression,0.6
58841,14843,GB,Apple_Search_Ads,Prospecting,2025-12-01 08:29:00,impression,0.75
58842,14843,GB,Google_Search,Prospecting,2025-12-05 08:00:00,impression,0.6
58843,14843,GB,TikTok,Retargeting,2025-12-09 21:47:00,impression,0.25
58844,14844,FR,Google_Search,Prospecting,2025-12-12 06:24:00,impression,0.6
58845,14845,US,Google_Search,Prospecting,2025-11-10 03:23:00,impression,0.6
58846,14845,US,Google_Search,Prospecting,2025-11-03 23:08:00,impression,0.6
58847,14845,US,TikTok,Brand,2025-11-07 09:37:00,click,0.55
58848,14845,US,Google_Search,Prospecting,2025-11-09 11:17:00,click,1.32
58849,14845,US,Google_Search,Prospecting,2025-11-06 11:36:00,impression,0.6
58850,14845,US,Meta,Prospecting,2025-11-11 00:48:00,impression,0.35
58851,14845,US,TikTok,Brand,2025-11-12 09:04:00,impression,0.25
58852,14846,US,TikTok,Retargeting,2025-11-25 12:20:00,click,0.55
58853,14847,US,Google_Search,Prospecting,2025-11-24 23:13:00,impression,0.6
58854,14847,US,Apple_Search_Ads,Retargeting,2025-12-04 02:58:00,impression,0.75
58855,14847,US,Meta,Prospecting,2025-12-05 13:10:00,impression,0.35
58856,14848,MX,Meta,Brand,2025-11-04 17:09:00,impression,0.35
58857,14848,MX,Meta,Brand,2025-11-03 01:33:00,click,0.77
58858,14848,MX,YouTube,Prospecting,2025-10-28 17:48:00,impression,0.3
58859,14848,MX,Apple_Search_Ads,Brand,2025-10-27 17:17:00,impression,0.75
58860,14849,US,TikTok,Brand,2025-12-27 01:50:00,impression,0.25
58861,14849,US,TikTok,Retargeting,2025-12-20 11:12:00,click,0.55
58862,14849,US,Google_Search,Prospecting,2025-12-21 08:37:00,impression,0.6
58863,14849,US,YouTube,Retargeting,2025-12-31 08:46:00,impression,0.3
58864,14849,US,TikTok,Retargeting,2025-12-24 07:09:00,impression,0.25
58865,14849,US,Meta,Brand,2025-12-22 17:03:00,impression,0.35
58866,14849,US,Google_Search,Retargeting,2025-12-19 16:04:00,impression,0.6
58867,14850,US,TikTok,Retargeting,2025-11-01 19:15:00,impression,0.25
58868,14850,US,YouTube,Retargeting,2025-11-10 22:17:00,impression,0.3
58869,14850,US,Meta,Retargeting,2025-11-02 10:17:00,impression,0.35
58870,14850,US,TikTok,Brand,2025-10-30 00:41:00,impression,0.25
58871,14850,US,Meta,Prospecting,2025-11-04 19:37:00,click,0.77
58872,14851,FR,Google_Search,Retargeting,2025-12-29 18:28:00,impression,0.6
58873,14851,FR,Meta,Prospecting,2026-01-06 22:32:00,click,0.77
58874,14851,FR,TikTok,Prospecting,2026-01-04 17:22:00,impression,0.25
58875,14851,FR,Meta,Prospecting,2026-01-08 02:05:00,impression,0.35
58876,14853,US,Google_Search,Retargeting,2025-10-15 19:57:00,impression,0.6
58877,14853,US,Google_Search,Prospecting,2025-10-27 22:03:00,impression,0.6
58878,14853,US,Google_Search,Prospecting,2025-10-22 06:56:00,impression,0.6
58879,14853,US,Meta,Prospecting,2025-10-24 02:55:00,impression,0.35
58880,14854,DE,Apple_Search_Ads,Brand,2025-12-07 12:07:00,impression,0.75
58881,14854,DE,Meta,Retargeting,2025-12-03 18:56:00,impression,0.35
58882,14854,DE,TikTok,Brand,2025-12-09 23:28:00,impression,0.25
58883,14854,DE,YouTube,Retargeting,2025-11-30 22:02:00,impression,0.3
58884,14854,DE,TikTok,Retargeting,2025-12-05 00:45:00,click,0.55
58885,14854,DE,TikTok,Retargeting,2025-12-09 23:23:00,click,0.55
58886,14855,US,TikTok,Retargeting,2025-11-13 21:49:00,impression,0.25
58887,14855,US,Google_Search,Retargeting,2025-11-14 16:18:00,impression,0.6
58888,14855,US,Google_Search,Prospecting,2025-11-04 18:28:00,click,1.32
58889,14855,US,Meta,Prospecting,2025-11-04 08:39:00,impression,0.35
58890,14856,DE,Meta,Prospecting,2025-10-17 09:46:00,impression,0.35
58891,14857,DE,Meta,Retargeting,2025-11-28 08:43:00,impression,0.35
58892,14857,DE,TikTok,Retargeting,2025-11-28 13:40:00,click,0.55
58893,14857,DE,Google_Search,Prospecting,2025-11-18 03:29:00,click,1.32
58894,14857,DE,TikTok,Retargeting,2025-11-27 08:17:00,impression,0.25
58895,14857,DE,YouTube,Retargeting,2025-12-01 21:05:00,impression,0.3
58896,14857,DE,Meta,Retargeting,2025-11-25 11:33:00,impression,0.35
58897,14858,MX,Google_Search,Prospecting,2025-10-18 07:22:00,impression,0.6
58898,14858,MX,Meta,Prospecting,2025-10-11 18:48:00,impression,0.35
58899,14858,MX,Google_Search,Retargeting,2025-10-21 16:31:00,impression,0.6
58900,14858,MX,Google_Search,Prospecting,2025-10-14 00:34:00,impression,0.6
58901,14858,MX,Google_Search,Retargeting,2025-10-21 10:42:00,impression,0.6
58902,14859,US,Meta,Retargeting,2025-12-12 15:32:00,impression,0.35
58903,14859,US,Apple_Search_Ads,Prospecting,2025-12-21 06:04:00,impression,0.75
58904,14859,US,Apple_Search_Ads,Prospecting,2025-12-23 09:08:00,impression,0.75
58905,14859,US,Google_Search,Prospecting,2025-12-20 10:26:00,impression,0.6
58906,14859,US,TikTok,Prospecting,2025-12-17 22:10:00,impression,0.25
58907,14859,US,TikTok,Prospecting,2025-12-24 03:26:00,impression,0.25
58908,14859,US,TikTok,Retargeting,2025-12-22 03:39:00,impression,0.25
58909,14859,US,Meta,Brand,2025-12-18 15:36:00,impression,0.35
58910,14860,US,Google_Search,Prospecting,2025-10-21 20:12:00,impression,0.6
58911,14860,US,YouTube,Brand,2025-10-25 14:11:00,impression,0.3
58912,14861,FR,Meta,Prospecting,2025-11-16 08:43:00,impression,0.35
58913,14861,FR,Meta,Retargeting,2025-11-17 19:31:00,impression,0.35
58914,14861,FR,Google_Search,Retargeting,2025-11-11 10:52:00,impression,0.6
58915,14861,FR,TikTok,Prospecting,2025-11-20 18:33:00,impression,0.25
58916,14861,FR,TikTok,Retargeting,2025-11-12 20:58:00,impression,0.25
58917,14862,GB,Google_Search,Prospecting,2025-12-03 14:26:00,click,1.32
58918,14862,GB,YouTube,Retargeting,2025-12-11 18:22:00,impression,0.3
58919,14862,GB,TikTok,Prospecting,2025-12-10 00:03:00,impression,0.25
58920,14862,GB,Apple_Search_Ads,Prospecting,2025-12-04 17:50:00,impression,0.75
58921,14862,GB,YouTube,Brand,2025-12-01 23:55:00,impression,0.3
58922,14862,GB,Google_Search,Brand,2025-11-29 02:58:00,impression,0.6
58923,14862,GB,Google_Search,Retargeting,2025-12-11 13:49:00,impression,0.6
58924,14863,ES,YouTube,Retargeting,2025-12-29 05:03:00,impression,0.3
58925,14864,US,TikTok,Brand,2025-11-17 20:16:00,impression,0.25
58926,14864,US,Google_Search,Retargeting,2025-11-24 03:48:00,impression,0.6
58927,14864,US,TikTok,Prospecting,2025-11-18 09:28:00,impression,0.25
58928,14864,US,Google_Search,Prospecting,2025-11-18 17:22:00,impression,0.6
58929,14864,US,Google_Search,Prospecting,2025-11-21 04:22:00,impression,0.6
58930,14864,US,Google_Search,Prospecting,2025-11-24 10:43:00,click,1.32
58931,14864,US,YouTube,Brand,2025-11-15 16:05:00,click,0.66
58932,14864,US,Meta,Prospecting,2025-11-17 20:16:00,click,0.77
58933,14865,CA,TikTok,Prospecting,2025-11-02 04:54:00,impression,0.25
58934,14865,CA,Meta,Prospecting,2025-10-23 07:09:00,impression,0.35
58935,14865,CA,Google_Search,Prospecting,2025-10-30 18:22:00,impression,0.6
58936,14865,CA,Meta,Prospecting,2025-10-28 15:58:00,impression,0.35
58937,14865,CA,TikTok,Prospecting,2025-11-01 04:14:00,impression,0.25
58938,14865,CA,Apple_Search_Ads,Brand,2025-10-30 15:30:00,click,1.65
58939,14866,DE,YouTube,Brand,2025-12-25 09:36:00,impression,0.3
58940,14867,BR,Meta,Prospecting,2025-11-12 08:59:00,impression,0.35
58941,14867,BR,Google_Search,Brand,2025-11-10 09:54:00,impression,0.6
58942,14867,BR,YouTube,Brand,2025-11-15 23:35:00,impression,0.3
58943,14867,BR,YouTube,Retargeting,2025-11-16 16:47:00,impression,0.3
58944,14867,BR,TikTok,Prospecting,2025-11-20 16:54:00,impression,0.25
58945,14867,BR,TikTok,Prospecting,2025-11-13 02:40:00,impression,0.25
58946,14867,BR,TikTok,Prospecting,2025-11-19 21:33:00,click,0.55
58947,14867,BR,Google_Search,Brand,2025-11-11 08:25:00,impression,0.6
58948,14868,MX,Google_Search,Prospecting,2025-11-15 21:10:00,impression,0.6
58949,14868,MX,Meta,Prospecting,2025-11-21 03:07:00,click,0.77
58950,14870,ES,Google_Search,Prospecting,2025-11-14 15:21:00,impression,0.6
58951,14870,ES,Meta,Prospecting,2025-11-19 03:11:00,impression,0.35
58952,14870,ES,Apple_Search_Ads,Brand,2025-11-14 09:03:00,impression,0.75
58953,14870,ES,Apple_Search_Ads,Prospecting,2025-11-12 23:57:00,impression,0.75
58954,14870,ES,Meta,Prospecting,2025-11-09 07:58:00,impression,0.35
58955,14870,ES,Meta,Prospecting,2025-11-14 01:52:00,impression,0.35
58956,14871,US,Google_Search,Prospecting,2025-10-09 20:08:00,click,1.32
58957,14871,US,Meta,Brand,2025-10-12 23:47:00,impression,0.35
58958,14871,US,Meta,Prospecting,2025-10-16 01:51:00,click,0.77
58959,14871,US,TikTok,Prospecting,2025-10-03 12:28:00,impression,0.25
58960,14871,US,Google_Search,Brand,2025-10-13 19:50:00,click,1.32
58961,14872,GB,Google_Search,Prospecting,2025-10-31 09:28:00,impression,0.6
58962,14872,GB,Meta,Prospecting,2025-11-05 21:36:00,impression,0.35
58963,14872,GB,Meta,Brand,2025-11-08 21:09:00,click,0.77
58964,14872,GB,Apple_Search_Ads,Prospecting,2025-10-31 23:54:00,impression,0.75
58965,14872,GB,Google_Search,Retargeting,2025-10-27 08:07:00,impression,0.6
58966,14873,GB,Google_Search,Prospecting,2025-10-19 01:11:00,impression,0.6
58967,14873,GB,YouTube,Retargeting,2025-10-19 22:54:00,impression,0.3
58968,14873,GB,YouTube,Brand,2025-10-16 01:38:00,click,0.66
58969,14873,GB,Google_Search,Brand,2025-10-26 01:55:00,impression,0.6
58970,14873,GB,Meta,Brand,2025-10-23 17:02:00,impression,0.35
58971,14873,GB,Google_Search,Brand,2025-10-26 10:37:00,impression,0.6
58972,14873,GB,TikTok,Prospecting,2025-10-15 01:32:00,impression,0.25
58973,14873,GB,YouTube,Brand,2025-10-19 12:48:00,impression,0.3
58974,14874,DE,YouTube,Brand,2025-11-04 18:06:00,impression,0.3
58975,14874,DE,Google_Search,Prospecting,2025-10-30 04:12:00,impression,0.6
58976,14874,DE,TikTok,Retargeting,2025-11-04 17:07:00,impression,0.25
58977,14874,DE,Apple_Search_Ads,Brand,2025-10-27 20:47:00,impression,0.75
58978,14876,MX,Apple_Search_Ads,Prospecting,2025-12-08 10:11:00,impression,0.75
58979,14876,MX,Meta,Retargeting,2025-11-28 21:41:00,impression,0.35
58980,14877,BR,Meta,Retargeting,2025-12-11 13:17:00,impression,0.35
58981,14877,BR,Google_Search,Retargeting,2025-12-11 21:55:00,click,1.32
58982,14877,BR,TikTok,Prospecting,2025-12-04 02:46:00,impression,0.25
58983,14877,BR,TikTok,Retargeting,2025-12-06 03:45:00,impression,0.25
58984,14877,BR,YouTube,Prospecting,2025-12-06 12:27:00,impression,0.3
58985,14878,US,Meta,Brand,2025-11-10 20:25:00,click,0.77
58986,14878,US,TikTok,Prospecting,2025-11-09 23:52:00,impression,0.25
58987,14878,US,Meta,Prospecting,2025-11-05 23:59:00,impression,0.35
58988,14878,US,Meta,Retargeting,2025-11-11 14:08:00,click,0.77
